No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 7,WANG Yuanyuan,3.0,3,6,12,1.0
11,YAO Di,2.0,5,2,9,0.67
12,LI Yingying,2.0,4,, 6,0.67
 6,GONG Xiangyu,1.0,8,, 9,0.33
 9,ZHANG Changning,1.0,4,3,8,0.33
 1,YUAN Xinyue,1.0,3,2,6,0.33
2,ZHU Ting,,,, ,
10,LIU Xiaotong,,,, ,
16,DING Xia,,,, ,
17,YAN Ni,,,, ,
18,WANG Mengjie,,,, ,
19,LIU Yanhan,,,, ,
ls,,10.0,27,13,50,3.33
