No.,Name,Points,Errors,In-Play,Total Attempts,by Set
11,YAO Di,1.0,, 1,2,0.33
17,YAN Ni,,-, 16,16,0.0
12,LI Yingying,,- 1,11,12,0.0
 2,ZHU Ting,,-, 11,11,0.0
 1,YUAN Xinyue,,-, 9,9,0.0
16,DING Xia,,- 2,7,9,0.0
 6,GONG Xiangyu,,-, 8,8,0.0
 9,ZHANG Changning,,-, 3,3,0.0
10,LIU Xiaotong,,-, 1,1,0.0
7,WANG Yuanyuan,,-,, ,
18,WANG Mengjie,,-,, ,
19,LIU Yanhan,,-,, ,
ls,,1.0,3,67,71,0.33
