No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 2,POULTER Jordyn,42,, 69,111,8.4
10,LARSON Jordan,6,, 2,8,1.2
 4,WONGORANTES Justine,3,, 3,6,0.6
14,BARTSCHHACKLEY Michelle,2,, 2,4,0.4
12,THOMPSON Jordan,1,, 2,3,0.2
23,ROBINSON Kelsey,,, 1,1,0.0
1,HANCOCK Micha,,,, ,
11,DREWS Andrea,,,, ,
15,HILL Kimberly,,,, ,
16,AKINRADEWO Foluke,,,, ,
22,WASHINGTON Haleigh,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,54,,79,133,10.8
