No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 6,KOROLEVA Irina,6.0,3,7,16,1.5
14,FETISOVA Irina,4.0,8,3,15,1.0
 8,GONCHAROVA Nataliya,2.0,7,3,12,0.5
10,FEDOROVTSEVA Arina,1.0,2,3,6,0.25
26,ENINA Ekaterina,1.0,3,2,6,0.25
16,VORONKOVA Irina,1.0,3,1,5,0.25
13,STARTSEVA Evgeniya,, 6,10,16,0.0
12,LAZAREVA Anna,, 1,1,2,0.0
 5,MATVEEVA Polina,,, 1,1,0.0
4,PILIPENKO Daria,,,, ,
19,PODKOPAEVA Anna,,,, ,
25,SMIRNOVA Kseniia,,,, ,
ls,,15.0,33,31,79,3.75
