No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
13,STARTSEVA Evgeniya,8,5.0,, 13,2.67
 8,GONCHAROVA Nataliya,7,4.0,2,13,2.33
19,PODKOPAEVA Anna,7,3.0,, 10,2.33
16,VORONKOVA Irina,6,2.0,1,9,2.0
10,FEDOROVTSEVA Arina,4,3.0,, 7,1.33
14,FETISOVA Irina,4,1.0,, 5,1.33
 6,KOROLEVA Irina,3,,- 1,4,1.0
12,LAZAREVA Anna,1,,- 1,2,0.33
 4,PILIPENKO Daria,1,,-, 1,0.33
26,ENINA Ekaterina,,1.0,, 1,0.0
5,MATVEEVA Polina,,,-, ,
25,SMIRNOVA Kseniia,,,-, ,
ls,,41,19.0,5,65,13.67
