No.,Name,Points,Errors,In-Play,Total Attempts,by Set
11,ARAKI Erika,1.0,4,4,9,0.33
 1,KUROGO Ai,1.0,1,3,5,0.33
 5,SHIMAMURA Haruyo,, 4,2,6,0.0
15,HAYASHI Kotona,, 1,3,4,0.0
 8,ISHII Yuki,, 1,2,3,0.0
 4,ISHIKAWA Mayu,, 2,1,3,0.0
 9,OKUMURA Mai,,, 2,2,0.0
12,MOMII Aki,,, 2,2,0.0
 3,TASHIRO Kanami,, 2,, 2,0.0
 6,KOBATA Mako,,, 1,1,0.0
19,YAMADA Nichika,,,, ,
ls,,2.0,15,20,37,0.67
