No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 4,WONGORANTES Justine,7,5.0,7,19,2.33
16,AKINRADEWO Foluke,6,1.0,4,11,2.0
 2,POULTER Jordyn,6,2.0,3,11,2.0
10,LARSON Jordan,5,3.0,3,11,1.67
14,BARTSCHHACKLEY Michelle,3,7.0,, 10,1.0
22,WASHINGTON Haleigh,1,1.0,1,3,0.33
11,DREWS Andrea,,2.0,1,3,0.0
1,HANCOCK Micha,,,, ,
12,THOMPSON Jordan,,,, ,
15,HILL Kimberly,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,28,21.0,19,68,9.33
